kappa,t,smoothed_f,phase,t_peak1,t_valley,t_peak2
0.0152,1366,7.06875836848219e-05,1,534,1626,1968
0.0152,1367,7.067029229318893e-05,1,534,1626,1968
0.0152,1368,7.065312282806265e-05,1,534,1626,1968
0.0152,1369,7.063607470223968e-05,1,534,1626,1968
0.0152,1370,7.061914733117964e-05,1,534,1626,1968
0.0152,1371,7.060234013298769e-05,1,534,1626,1968
0.0152,1372,7.058565252839733e-05,1,534,1626,1968
0.0152,1373,7.056908394075301e-05,1,534,1626,1968
0.0152,1374,7.055263379599325e-05,1,534,1626,1968
0.0152,1375,7.053630152263357e-05,1,534,1626,1968
0.0152,1376,7.05200865517495e-05,1,534,1626,1968
0.0152,1377,7.050398831695995e-05,1,534,1626,1968
0.0152,1378,7.048800625441043e-05,1,534,1626,1968
0.0152,1379,7.047213980275651e-05,1,534,1626,1968
0.0152,1380,7.045638840314732e-05,1,534,1626,1968
0.0152,1381,7.044075149920913e-05,1,534,1626,1968
0.0152,1382,7.042522853702918e-05,1,534,1626,1968
0.0152,1383,7.040981896513935e-05,1,534,1626,1968
0.0152,1384,7.039452223450029e-05,1,534,1626,1968
0.0152,1385,7.037933779848523e-05,1,534,1626,1968
0.0152,1386,7.036426511286424e-05,1,534,1626,1968
0.0152,1387,7.034930363578846e-05,1,534,1626,1968
0.0152,1388,7.033445282777435e-05,1,534,1626,1968
0.0152,1389,7.031971215168824e-05,1,534,1626,1968
0.0152,1390,7.030508107273071e-05,1,534,1626,1968
0.0152,1391,7.029055905842138e-05,1,534,1626,1968
0.0152,1392,7.027614557858356e-05,1,534,1626,1968
0.0152,1393,7.026184010532912e-05,1,534,1626,1968
0.0152,1394,7.024764211304337e-05,1,534,1626,1968
0.0152,1395,7.023355107837017e-05,1,534,1626,1968
0.0152,1396,7.0219566480197e-05,1,534,1626,1968
0.0152,1397,7.020568779964033e-05,1,534,1626,1968
0.0152,1398,7.019191452003074e-05,1,534,1626,1968
0.0152,1399,7.017824612689856e-05,1,534,1626,1968
0.0152,1400,7.016468210795928e-05,1,534,1626,1968
0.0152,1401,7.015122195309929e-05,1,534,1626,1968
0.0152,1402,7.013786515436152e-05,1,534,1626,1968
0.0152,1403,7.012461120593131e-05,1,534,1626,1968
0.0152,1404,7.011145960412237e-05,1,534,1626,1968
0.0152,1405,7.00984098473628e-05,1,534,1626,1968
0.0152,1406,7.008546143618121e-05,1,534,1626,1968
0.0152,1407,7.007261387319291e-05,1,534,1626,1968
0.0152,1408,7.005986666308635e-05,1,534,1626,1968
0.0152,1409,7.004721931260943e-05,1,534,1626,1968
0.0152,1410,7.00346713305561e-05,1,534,1626,1968
0.0152,1411,7.002222222775292e-05,1,534,1626,1968
0.0152,1412,7.000987151704583e-05,1,534,1626,1968
0.0152,1413,6.999761871328693e-05,1,534,1626,1968
0.0152,1414,6.998546333332143e-05,1,534,1626,1968
0.0152,1415,6.99734048959746e-05,1,534,1626,1968
0.0152,1416,6.996144292203895e-05,1,534,1626,1968
0.0152,1417,6.994957693426131e-05,1,534,1626,1968
0.0152,1418,6.99378064573303e-05,1,534,1626,1968
0.0152,1419,6.992613101786352e-05,1,534,1626,1968
0.0152,1420,6.99145501443952e-05,1,534,1626,1968
0.0152,1421,6.990306336736374e-05,1,534,1626,1968
0.0152,1422,6.989167021909927e-05,1,534,1626,1968
0.0152,1423,6.98803702338116e-05,1,534,1626,1968
0.0152,1424,6.986916294757796e-05,1,534,1626,1968
0.0152,1425,6.985804789833101e-05,1,534,1626,1968
0.0152,1426,6.984702462584682e-05,1,534,1626,1968
0.0152,1427,6.983609267173313e-05,1,534,1626,1968
0.0152,1428,6.982525157941747e-05,1,534,1626,1968
0.0152,1429,6.98145008941356e-05,1,534,1626,1968
0.0152,1430,6.980384016291977e-05,1,534,1626,1968
0.0152,1431,6.979326893458744e-05,1,534,1626,1968
0.0152,1432,6.978278675972969e-05,1,534,1626,1968
0.0152,1433,6.977239319070006e-05,1,534,1626,1968
0.0152,1434,6.976208778160324e-05,1,534,1626,1968
0.0152,1435,6.975187008828396e-05,1,534,1626,1968
0.0152,1436,6.974173966831601e-05,1,534,1626,1968
0.0152,1437,6.97316960809913e-05,1,534,1626,1968
0.0152,1438,6.972173888730885e-05,1,534,1626,1968
0.0152,1439,6.971186764996424e-05,1,534,1626,1968
0.0152,1440,6.97020819333388e-05,1,534,1626,1968
0.0152,1441,6.969238130348904e-05,1,534,1626,1968
0.0152,1442,6.968276532813618e-05,1,534,1626,1968
0.0152,1443,6.967323357665572e-05,1,534,1626,1968
0.0152,1444,6.96637856200671e-05,1,534,1626,1968
0.0152,1445,6.965442103102352e-05,1,534,1626,1968
0.0152,1446,6.964513938380162e-05,1,534,1626,1968
0.0152,1447,6.963594025429171e-05,1,534,1626,1968
0.0152,1448,6.962682321998746e-05,1,534,1626,1968
0.0152,1449,6.961778785997626e-05,1,534,1626,1968
0.0152,1450,6.960883375492923e-05,1,534,1626,1968
0.0152,1451,6.959996048709164e-05,1,534,1626,1968
0.0152,1452,6.959116764027318e-05,1,534,1626,1968
0.0152,1453,6.958245479983841e-05,1,534,1626,1968
0.0152,1454,6.957382155269731e-05,1,534,1626,1968
0.0152,1455,6.956526748729589e-05,1,534,1626,1968
0.0152,1456,6.955679219360685e-05,1,534,1626,1968
0.0152,1457,6.95483952631204e-05,1,534,1626,1968
0.0152,1458,6.954007628883509e-05,1,534,1626,1968
0.0152,1459,6.953183486524872e-05,1,534,1626,1968
0.0152,1460,6.952367058834941e-05,1,534,1626,1968
0.0152,1461,6.951558305560669e-05,1,534,1626,1968
0.0152,1462,6.950757186596264e-05,1,534,1626,1968
0.0152,1463,6.949963661982318e-05,1,534,1626,1968
0.0152,1464,6.949177691904946e-05,1,534,1626,1968
0.0152,1465,6.948399236694914e-05,1,534,1626,1968
0.0152,1466,6.947628256826804e-05,1,534,1626,1968
0.0152,1467,6.94686471291816e-05,1,534,1626,1968
0.0152,1468,6.946108565728662e-05,1,534,1626,1968
0.0152,1469,6.945359776159291e-05,1,534,1626,1968
0.0152,1470,6.944618305251515e-05,1,534,1626,1968
0.0152,1471,6.943884114186477e-05,1,534,1626,1968
0.0152,1472,6.94315716428419e-05,1,534,1626,1968
0.0152,1473,6.942437417002739e-05,1,534,1626,1968
0.0152,1474,6.941724833937496e-05,1,534,1626,1968
0.0152,1475,6.941019376820335e-05,1,534,1626,1968
0.0152,1476,6.940321007518858e-05,1,534,1626,1968
0.0152,1477,6.939629688035632e-05,1,534,1626,1968
0.0152,1478,6.938945380507427e-05,1,534,1626,1968
0.0152,1479,6.938268047204462e-05,1,534,1626,1968
0.0152,1480,6.937597650529667e-05,1,534,1626,1968
0.0152,1481,6.936934153017941e-05,1,534,1626,1968
0.0152,1482,6.936277517335421e-05,1,534,1626,1968
0.0152,1483,6.935627706278758e-05,1,534,1626,1968
0.0152,1484,6.934984682774408e-05,1,534,1626,1968
0.0152,1485,6.934348409877917e-05,1,534,1626,1968
0.0152,1486,6.933718850773217e-05,1,534,1626,1968
0.0152,1487,6.93309596877194e-05,1,534,1626,1968
0.0152,1488,6.932479727312721e-05,1,534,1626,1968
0.0152,1489,6.931870089960522e-05,1,534,1626,1968
0.0152,1490,6.931267020405954e-05,1,534,1626,1968
0.0152,1491,6.930670482464616e-05,1,534,1626,1968
0.0152,1492,6.930080440076425e-05,1,534,1626,1968
0.0152,1493,6.929496857304969e-05,1,534,1626,1968
0.0152,1494,6.928919698336859e-05,1,534,1626,1968
0.0152,1495,6.92834892748108e-05,1,534,1626,1968
0.0152,1496,6.927784509168375e-05,1,534,1626,1968
0.0152,1497,6.927226407950593e-05,1,534,1626,1968
0.0152,1498,6.926674588500088e-05,1,534,1626,1968
0.0152,1499,6.926129015609097e-05,1,534,1626,1968
0.0152,1500,6.925589654189128e-05,1,534,1626,1968
0.0152,1501,6.925056469270361e-05,1,534,1626,1968
0.0152,1502,6.924529426001058e-05,1,534,1626,1968
0.0152,1503,6.924008489646961e-05,1,534,1626,1968
0.0152,1504,6.92349362559072e-05,1,534,1626,1968
0.0152,1505,6.922984799331313e-05,1,534,1626,1968
0.0152,1506,6.92248197648347e-05,1,534,1626,1968
0.0152,1507,6.921985122777113e-05,1,534,1626,1968
0.0152,1508,6.921494204056798e-05,1,534,1626,1968
0.0152,1509,6.921009186281158e-05,1,534,1626,1968
0.0152,1510,6.920530035522362e-05,1,534,1626,1968
0.0152,1511,6.920056717965566e-05,1,534,1626,1968
0.0152,1512,6.919589199908384e-05,1,534,1626,1968
0.0152,1513,6.91912744776036e-05,1,534,1626,1968
0.0152,1514,6.918671428042437e-05,1,534,1626,1968
0.0152,1515,6.918221107386444e-05,1,534,1626,1968
0.0152,1516,6.917776452534588e-05,1,534,1626,1968
0.0152,1517,6.91733743033894e-05,1,534,1626,1968
0.0152,1518,6.916904007760935e-05,1,534,1626,1968
0.0152,1519,6.916476151870883e-05,1,534,1626,1968
0.0152,1520,6.916053829847472e-05,1,534,1626,1968
0.0152,1521,6.915637008977289e-05,1,534,1626,1968
0.0152,1522,6.915225656654337e-05,1,534,1626,1968
0.0152,1523,6.914819740379563e-05,1,534,1626,1968
0.0152,1524,6.914419227760393e-05,1,534,1626,1968
0.0152,1525,6.914024086510262e-05,1,534,1626,1968
0.0152,1526,6.913634284448163e-05,1,534,1626,1968
0.0152,1527,6.91324978949819e-05,1,534,1626,1968
0.0152,1528,6.912870569689094e-05,1,534,1626,1968
0.0152,1529,6.912496593153839e-05,1,534,1626,1968
0.0152,1530,6.912127828129165e-05,1,534,1626,1968
0.0152,1531,6.911764242955155e-05,1,534,1626,1968
0.0152,1532,6.91140580607481e-05,1,534,1626,1968
0.0152,1533,6.911052486033626e-05,1,534,1626,1968
0.0152,1534,6.910704251479175e-05,1,534,1626,1968
0.0152,1535,6.910361071160694e-05,1,534,1626,1968
0.0152,1536,6.910022913928678e-05,1,534,1626,1968
0.0152,1537,6.909689748734478e-05,1,534,1626,1968
0.0152,1538,6.9093615446299e-05,1,534,1626,1968
0.0152,1539,6.909038270766809e-05,1,534,1626,1968
0.0152,1540,6.908719896396752e-05,1,534,1626,1968
0.0152,1541,6.908406390870559e-05,1,534,1626,1968
0.0152,1542,6.908097723637973e-05,1,534,1626,1968
0.0152,1543,6.907793864247275e-05,1,534,1626,1968
0.0152,1544,6.907494782344905e-05,1,534,1626,1968
0.0152,1545,6.907200447675102e-05,1,534,1626,1968
0.0152,1546,6.906910830079547e-05,1,534,1626,1968
0.0152,1547,6.906625899496994e-05,1,534,1626,1968
0.0152,1548,6.906345625962925e-05,1,534,1626,1968
0.0152,1549,6.906069979609201e-05,1,534,1626,1968
0.0152,1550,6.905798930663709e-05,1,534,1626,1968
0.0152,1551,6.905532449450036e-05,1,534,1626,1968
0.0152,1552,6.905270506387117e-05,1,534,1626,1968
0.0152,1553,6.905013071988915e-05,1,534,1626,1968
0.0152,1554,6.904760116864087e-05,1,534,1626,1968
0.0152,1555,6.90451161171566e-05,1,534,1626,1968
0.0152,1556,6.904267527340709e-05,1,534,1626,1968
0.0152,1557,6.904027834630047e-05,1,534,1626,1968
0.0152,1558,6.903792504567909e-05,1,534,1626,1968
0.0152,1559,6.903561508231644e-05,1,534,1626,1968
0.0152,1560,6.903334816791406e-05,1,534,1626,1968
0.0152,1561,6.90311240150986e-05,1,534,1626,1968
0.0152,1562,6.902894233741882e-05,1,534,1626,1968
0.0152,1563,6.902680284934264e-05,1,534,1626,1968
0.0152,1564,6.902470526625427e-05,1,534,1626,1968
0.0152,1565,6.902264930445133e-05,1,534,1626,1968
0.0152,1566,6.9020634681142e-05,1,534,1626,1968
0.0152,1567,6.901866111444232e-05,1,534,1626,1968
0.0152,1568,6.90167283233733e-05,1,534,1626,1968
0.0152,1569,6.901483602785832e-05,1,534,1626,1968
0.0152,1570,6.901298394872043e-05,1,534,1626,1968
0.0152,1571,6.901117180767955e-05,1,534,1626,1968
0.0152,1572,6.900939932735008e-05,1,534,1626,1968
0.0152,1573,6.900766623123816e-05,1,534,1626,1968
0.0152,1574,6.900597224373911e-05,1,534,1626,1968
0.0152,1575,6.900431709013502e-05,1,534,1626,1968
0.0152,1576,6.90027004965922e-05,1,534,1626,1968
0.0152,1577,6.900112219015865e-05,1,534,1626,1968
0.0152,1578,6.89995818987618e-05,1,534,1626,1968
0.0152,1579,6.899807935120592e-05,1,534,1626,1968
0.0152,1580,6.899661427716994e-05,1,534,1626,1968
0.0152,1581,6.899518640720502e-05,1,534,1626,1968
0.0152,1582,6.89937954727322e-05,1,534,1626,1968
0.0152,1583,6.899244120604026e-05,1,534,1626,1968
0.0152,1584,6.899112334028332e-05,1,534,1626,1968
0.0152,1585,6.898984160947879e-05,1,534,1626,1968
0.0152,1586,6.898859574850501e-05,1,534,1626,1968
0.0152,1587,6.898738549309923e-05,1,534,1626,1968
0.0152,1588,6.898621057985539e-05,1,534,1626,1968
0.0152,1589,6.898507074622206e-05,1,534,1626,1968
0.0152,1590,6.898396573050036e-05,1,534,1626,1968
0.0152,1591,6.898289527184185e-05,1,534,1626,1968
0.0152,1592,6.898185911024657e-05,1,534,1626,1968
0.0152,1593,6.898085698656107e-05,1,534,1626,1968
0.0152,1594,6.89798886424763e-05,1,534,1626,1968
0.0152,1595,6.897895382052582e-05,1,534,1626,1968
0.0152,1596,6.897805226408374e-05,1,534,1626,1968
0.0152,1597,6.897718371736295e-05,1,534,1626,1968
0.0152,1598,6.897634792541313e-05,1,534,1626,1968
0.0152,1599,6.897554463411897e-05,1,534,1626,1968
0.0152,1600,6.897477359019831e-05,1,534,1626,1968
0.0152,1601,6.897403454120038e-05,1,534,1626,1968
0.0152,1602,6.897332723550393e-05,1,534,1626,1968
0.0152,1603,6.897265142231559e-05,1,534,1626,1968
0.0152,1604,6.8972006851668e-05,1,534,1626,1968
0.0152,1605,6.897139327441824e-05,1,534,1626,1968
0.0152,1606,6.897081044224604e-05,1,534,1626,1968
0.0152,1607,6.897025810765208e-05,1,534,1626,1968
0.0152,1608,6.896973602395649e-05,1,534,1626,1968
0.0152,1609,6.896924394529704e-05,1,534,1626,1968
0.0152,1610,6.896878162662763e-05,1,534,1626,1968
0.0152,1611,6.896834882371675e-05,1,534,1626,1968
0.0152,1612,6.896794529314575e-05,1,534,1626,1968
0.0152,1613,6.896757079230745e-05,1,534,1626,1968
0.0152,1614,6.896722507940457e-05,1,534,1626,1968
0.0152,1615,6.89669079134481e-05,1,534,1626,1968
0.0152,1616,6.896661905425597e-05,1,534,1626,1968
0.0152,1617,6.896635826245147e-05,1,534,1626,1968
0.0152,1618,6.89661252994619e-05,1,534,1626,1968
0.0152,1619,6.896591992751698e-05,1,534,1626,1968
0.0152,1620,6.896574190964753e-05,1,534,1626,1968
0.0152,1621,6.896559100968408e-05,1,534,1626,1968
0.0152,1622,6.896546699225539e-05,1,534,1626,1968
0.0152,1623,6.896536962278717e-05,1,534,1626,1968
0.0152,1624,6.896529866750071e-05,1,534,1626,1968
0.0152,1625,6.896525389341146e-05,1,534,1626,1968
0.0152,1626,6.896523506832783e-05,1,534,1626,1968
0.0152,1627,6.896524196084977e-05,1,534,1626,1968
0.0152,1628,6.896527434036758e-05,1,534,1626,1968
0.0152,1629,6.896533197706051e-05,1,534,1626,1968
0.0152,1630,6.896541464189565e-05,1,534,1626,1968
0.0152,1631,6.89655221066265e-05,1,534,1626,1968
0.0152,1632,6.896565414379194e-05,1,534,1626,1968
0.0152,1633,6.896581052671482e-05,1,534,1626,1968
0.0152,1634,6.896599102950088e-05,1,534,1626,1968
0.0152,1635,6.896619542703748e-05,1,534,1626,1968
0.0152,1636,6.896642349499248e-05,1,534,1626,1968
0.0152,1637,6.896667500981302e-05,1,534,1626,1968
0.0152,1638,6.896694974872439e-05,1,534,1626,1968
0.0152,1639,6.89672474897289e-05,1,534,1626,1968
0.0152,1640,6.896756801160469e-05,1,534,1626,1968
0.0152,1641,6.89679110939047e-05,1,534,1626,1968
0.0152,1642,6.896827651695549e-05,1,534,1626,1968
0.0152,1643,6.896866406185616e-05,1,534,1626,1968
0.0152,1644,6.89690735104773e-05,1,534,1626,1968
0.0152,1645,6.896950464545984e-05,1,534,1626,1968
0.0152,1646,6.89699572502141e-05,1,534,1626,1968
0.0152,1647,6.897043110891858e-05,1,534,1626,1968
0.0152,1648,6.897092600651909e-05,1,534,1626,1968
0.0152,1649,6.89714417287276e-05,1,534,1626,1968
0.0152,1650,6.89719780620212e-05,1,534,1626,1968
0.0152,1651,6.897253479364122e-05,1,534,1626,1968
0.0152,1652,6.897311171159206e-05,1,534,1626,1968
0.0152,1653,6.897370860464032e-05,1,534,1626,1968
0.0152,1654,6.897432526231371e-05,1,534,1626,1968
0.0152,1655,6.897496147490019e-05,1,534,1626,1968
0.0152,1656,6.897561703344685e-05,1,534,1626,1968
0.0152,1657,6.89762917297591e-05,1,534,1626,1968
0.0152,1658,6.897698535639961e-05,1,534,1626,1968
0.0152,1659,6.897769770668739e-05,1,534,1626,1968
0.0152,1660,6.897842857469687e-05,1,534,1626,1968
0.0152,1661,6.897917775525694e-05,1,534,1626,1968
0.0152,1662,6.897994504395007e-05,1,534,1626,1968
0.0152,1663,6.898073023711132e-05,1,534,1626,1968
0.0152,1664,6.898153313182746e-05,1,534,1626,1968
0.0152,1665,6.898235352593612e-05,1,534,1626,1968
0.0152,1666,6.898319121802481e-05,1,534,1626,1968
0.0152,1667,6.898404600743005e-05,1,534,1626,1968
0.0152,1668,6.89849176942365e-05,1,534,1626,1968
0.0152,1669,6.898580607927606e-05,1,534,1626,1968
0.0152,1670,6.898671096412704e-05,1,534,1626,1968
0.0152,1671,6.89876321511132e-05,1,534,1626,1968
0.0152,1672,6.898856944330299e-05,1,534,1626,1968
0.0152,1673,6.898952264450859e-05,1,534,1626,1968
0.0152,1674,6.899049155928509e-05,1,534,1626,1968
0.0152,1675,6.899147599292969e-05,1,534,1626,1968
0.0152,1676,6.899247575148079e-05,1,534,1626,1968
0.0152,1677,6.899349064171716e-05,1,534,1626,1968
0.0152,1678,6.899452047115711e-05,1,534,1626,1968
0.0152,1679,6.899556504805767e-05,1,534,1626,1968
0.0152,1680,6.899662418141371e-05,1,534,1626,1968
0.0152,1681,6.899769768095717e-05,1,534,1626,1968
0.0152,1682,6.899878535715619e-05,1,534,1626,1968
0.0152,1683,6.899988702121431e-05,1,534,1626,1968
0.0152,1684,6.900100248506967e-05,1,534,1626,1968
0.0152,1685,6.900213156139414e-05,1,534,1626,1968
0.0152,1686,6.900327406359256e-05,1,534,1626,1968
0.0152,1687,6.900442980580192e-05,1,534,1626,1968
0.0152,1688,6.900559860289052e-05,1,534,1626,1968
0.0152,1689,6.900678027045718e-05,1,534,1626,1968
0.0152,1690,6.900797462483049e-05,1,534,1626,1968
0.0152,1691,6.900918148306793e-05,1,534,1626,1968
0.0152,1692,6.90104006629551e-05,1,534,1626,1968
0.0152,1693,6.901163198300494e-05,1,534,1626,1968
0.0152,1694,6.90128752624569e-05,1,534,1626,1968
0.0152,1695,6.901413032127616e-05,1,534,1626,1968
0.0152,1696,6.901539698015287e-05,1,534,1626,1968
0.0152,1697,6.90166750605013e-05,1,534,1626,1968
0.0152,1698,6.901796438445911e-05,1,534,1626,1968
0.0152,1699,6.901926477488645e-05,1,534,1626,1968
0.0152,1700,6.90205760553653e-05,1,534,1626,1968
0.0152,1701,6.902189805019865e-05,1,534,1626,1968
0.0152,1702,6.90232305844096e-05,1,534,1626,1968
0.0152,1703,6.902457348374072e-05,1,534,1626,1968
0.0152,1704,6.902592657465317e-05,1,534,1626,1968
0.0152,1705,6.902728968432595e-05,1,534,1626,1968
0.0152,1706,6.902866264065509e-05,1,534,1626,1968
0.0152,1707,6.903004527225287e-05,1,534,1626,1968
0.0152,1708,6.903143740844702e-05,1,534,1626,1968
0.0152,1709,6.903283887927996e-05,1,534,1626,1968
0.0152,1710,6.903424951550799e-05,1,534,1626,1968
0.0152,1711,6.903566914860045e-05,1,534,1626,1968
0.0152,1712,6.903709761073905e-05,1,534,1626,1968
0.0152,1713,6.903853473481694e-05,1,534,1626,1968
0.0152,1714,6.9039980354438e-05,1,534,1626,1968
0.0152,1715,6.904143430391605e-05,1,534,1626,1968
0.0152,1716,6.904289641827397e-05,1,534,1626,1968
0.0152,1717,6.904436653324302e-05,1,534,1626,1968
0.0152,1718,6.904584448526195e-05,1,534,1626,1968
0.0152,1719,6.904733011147622e-05,1,534,1626,1968
0.0152,1720,6.904882324973723e-05,1,534,1626,1968
0.0152,1721,6.905032373860149e-05,1,534,1626,1968
0.0152,1722,6.905183141732983e-05,1,534,1626,1968
0.0152,1723,6.905334612588654e-05,1,534,1626,1968
0.0152,1724,6.905486770493866e-05,1,534,1626,1968
0.0152,1725,6.905639599585506e-05,1,534,1626,1968
0.0152,1726,6.905793084070569e-05,1,534,1626,1968
0.0152,1727,6.905947208226077e-05,1,534,1626,1968
0.0152,1728,6.90610195639899e-05,1,534,1626,1968
0.0152,1729,6.906257313006135e-05,1,534,1626,1968
0.0152,1730,6.906413262534114e-05,1,534,1626,1968
0.0152,1731,6.906569789539228e-05,1,534,1626,1968
0.0152,1732,6.906726878647384e-05,1,534,1626,1968
0.0152,1733,6.906884514554027e-05,1,534,1626,1968
0.0152,1734,6.907042682024045e-05,1,534,1626,1968
0.0152,1735,6.907201365891686e-05,1,534,1626,1968
0.0152,1736,6.907360551060481e-05,1,534,1626,1968
0.0152,1737,6.907520222503153e-05,1,534,1626,1968
0.0152,1738,6.907680365261536e-05,1,534,1626,1968
0.0152,1739,6.907840964446484e-05,1,534,1626,1968
0.0152,1740,6.908002005237795e-05,1,534,1626,1968
0.0152,1741,6.908163472884118e-05,1,534,1626,1968
0.0152,1742,6.908325352702869e-05,1,534,1626,1968
0.0152,1743,6.908487630080149e-05,1,534,1626,1968
0.0152,1744,6.908650290470645e-05,1,534,1626,1968
0.0152,1745,6.908813319397558e-05,1,534,1626,1968
0.0152,1746,6.908976702452509e-05,1,534,1626,1968
0.0152,1747,6.909140425295444e-05,1,534,1626,1968
0.0152,1748,6.909304473654559e-05,1,534,1626,1968
0.0152,1749,6.9094688333262e-05,1,534,1626,1968
0.0152,1750,6.909633490174784e-05,1,534,1626,1968
0.0152,1751,6.9097984301327e-05,1,534,1626,1968
0.0152,1752,6.909963639200226e-05,1,534,1626,1968
0.0152,1753,6.910129103445435e-05,1,534,1626,1968
0.0152,1754,6.910294809004104e-05,1,534,1626,1968
0.0152,1755,6.910460742079629e-05,1,534,1626,1968
0.0152,1756,6.910626888942922e-05,1,534,1626,1968
0.0152,1757,6.910793235932335e-05,1,534,1626,1968
0.0152,1758,6.910959769453553e-05,1,534,1626,1968
0.0152,1759,6.911126475979506e-05,1,534,1626,1968
0.0152,1760,6.911293342050278e-05,1,534,1626,1968
0.0152,1761,6.911460354273013e-05,1,534,1626,1968
0.0152,1762,6.911627499321821e-05,1,534,1626,1968
0.0152,1763,6.911794763937678e-05,1,534,1626,1968
