spec,round,Wy,bx,start_x,start_y,near_x,near_y,far_x,far_y,near_dx,near_dy,phase,loss_mode,t_peak1,t_peak2,t_valley,t_max_used,horizon_flag,valley_over_max,peak_ratio,peak_minus_valley,peak1_height,peak2_height,valley_height,peak1_window_mass,valley_window_mass,peak2_window_mass,p_near,p_far,sep_mode_width,t_mode_near,t_mode_far,hw_near,hw_far,absorbed_mass,survival_tail,clear_score,showcase_score,sep_margin,mass_margin,valley_margin,peak_margin,contrast_margin,min_margin
dense_bx_near_dy4,3,16,0.11,7,7,9,11,58,7,2,4,2,clear,15,507,209,12000,ok,0.013217266244579067,0.450099203481461,0.4368819372368819,0.0040837719337043325,0.0018381024945602657,5.397630092990966e-05,0.11045715146950488,0.003193457121301168,0.0969802049997472,0.18222911462658764,0.8177708853723975,2.33096926713948,14,507,15.0,196.5,0.9999999999989853,9.965990718386244e-13,1.1092042291519926,1.4838638267198065,1.33096926713948,0.032229114626587646,0.3367827337554209,0.35009920348146095,0.4268819372368819,0.032229114626587646
dense_bx_near_dy4,3,16,0.11,7,7,10,11,58,7,3,4,2,clear,18,507,214,12000,ok,0.017495565572683027,0.4670947782602142,0.4495992126875312,0.003857046138049261,0.0018016061105915351,6.748120362510468e-05,0.11371458102741894,0.0039598794142904235,0.09505463376466032,0.19840152760885132,0.8015984723901337,2.2744186046511627,18,507,18.5,196.5,0.999999999998985,9.970348940862906e-13,1.1137411938581911,1.4801798786715101,1.2744186046511627,0.04840152760885133,0.332504434427317,0.3670947782602142,0.4395992126875312,0.04840152760885133
dense_bx_near_dy4,3,16,0.11,7,7,11,11,58,7,4,4,2,clear,23,507,219,12000,ok,0.023930062568049144,0.5096635853595031,0.48573352279145393,0.003489723388490037,0.0017785849340907463,8.350929903175106e-05,0.11492801754426546,0.00486295172153641,0.09383982101822357,0.2086078573836157,0.7913921426153638,2.2151029748283753,23,507,22.0,196.5,0.9999999999989797,9.999308215635927e-13,1.099658720065771,1.458322513229721,1.2151029748283753,0.05860785738361571,0.32606993743195084,0.4096635853595031,0.4757335227914539,0.05860785738361571
dense_bx_near_dy4,3,16,0.11,7,7,12,11,58,7,5,4,2,clear,28,507,223,12000,ok,0.03288010703077096,0.5681097040411589,0.535229597010388,0.0031064904496589086,0.001764827369962409,0.00010214173847485273,0.11236515231888125,0.00590177786754423,0.09311377333389827,0.21475611438170103,0.785243885617283,2.1479820627802693,28,507,26.5,196.5,0.9999999999989839,9.97680914666715e-13,1.0693317967707427,1.4188937280633689,1.1479820627802693,0.06475611438170104,0.31711989296922904,0.4681097040411589,0.525229597010388,0.06475611438170104
dense_bx_near_dy4,3,16,0.11,7,7,13,11,58,7,6,4,2,clear,35,507,228,12000,ok,0.04463792540318184,0.6352262780066251,0.5905883526034433,0.00276596231418518,0.0017570119459464433,0.00012346681944861026,0.11170558749175982,0.00708881958923922,0.09270136272276924,0.21832640790193067,0.7816735920970506,2.074561403508772,34,507,31.5,196.5,0.999999999998981,9.98496592711405e-13,1.0273008008408855,1.3661693154947203,1.0745614035087718,0.06832640790193067,0.30536207459681813,0.5352262780066251,0.5805883526034433,0.06832640790193067
dense_bx_near_dy4,3,16,0.11,7,7,14,11,58,7,7,4,2,clear,42,507,232,12000,ok,0.05946830244344455,0.7062028981028085,0.6467345956593639,0.0024820628103366786,0.0017528399499329638,0.00014760406188872756,0.10879854325784404,0.008421213505842644,0.09248136332094198,0.2203339242938352,0.779666075705148,2.0,42,507,36.0,196.5,0.9999999999989831,9.960198407640092e-13,0.97878109822469,1.30600369123782,1.0,0.0703339242938352,0.29053169755655545,0.6062028981028085,0.6367345956593639,0.0703339242938352
dense_bx_near_dy4,3,16,0.11,7,7,15,11,58,7,8,4,2,clear,50,507,237,12000,ok,0.07753597330665565,0.7774574630506935,0.6999214897440379,0.002251994167076757,0.0017508296719404553,0.00017461055962520768,0.10451013773947478,0.009907706675830137,0.09237562588289064,0.2214306068523853,0.7785693931465953,1.928421052631579,49,507,41.0,196.5,0.9999999999989806,9.995841824384213e-13,0.9275724108425184,1.2427211922444217,0.928421052631579,0.07143060685238531,0.27246402669334435,0.6774574630506935,0.6899214897440379,0.07143060685238531
dense_bx_near_dy4,3,16,0.11,7,7,16,11,58,7,9,4,2,clear,58,507,241,12000,ok,0.09892051179190076,0.8462904248444282,0.7473699130525274,0.002067930717514287,0.0017500699654740093,0.00020456076492670583,0.0990409352372644,0.011545056658792465,0.09233609416382124,0.22201844217694383,0.7779815578220387,1.8515463917525774,58,507,46.0,196.5,0.9999999999989825,9.985810505410635e-13,0.8709305967409626,1.1716941250224997,0.8515463917525774,0.07201844217694384,0.2510794882080992,0.7462904248444282,0.7373699130525274,0.07201844217694384
dense_bx_near_dy4,3,16,0.11,7,7,17,11,58,7,10,4,2,clear,67,507,245,12000,ok,0.12372352970123397,0.9117049931116699,0.7879814634104358,0.0019195058543221208,0.001750023071692559,0.0002374880395789154,0.09405065329790478,0.013337094730483244,0.09233441178640857,0.22233796523704677,0.7776620347619357,1.7926829268292683,66,507,50.0,196.0,0.9999999999989825,9.978104043546277e-13,0.8205333276426946,1.1091718984412973,0.7926829268292683,0.07233796523704678,0.22627647029876602,0.8117049931116699,0.7779814634104358,0.07233796523704678
dense_bx_near_dy4,3,16,0.12,7,7,9,11,58,7,2,4,2,clear,15,469,194,12000,ok,0.01023261103346381,0.4896319526040841,0.4793993415706203,0.004129317099672647,0.0020218455944341516,4.225369571478111e-05,0.10930121832861234,0.00259986192031688,0.10657031727445448,0.16819467929144521,0.8318053207075362,2.351421188630491,14,469,14.0,179.5,0.9999999999989813,9.984328977196683e-13,1.0896575735860203,1.4709510241697883,1.351421188630491,0.01819467929144522,0.3397673889665362,0.3896319526040841,0.4693993415706203,0.01819467929144522
dense_bx_near_dy4,3,16,0.12,7,7,10,11,58,7,3,4,2,clear,18,469,199,12000,ok,0.013577044058550862,0.49986195406064804,0.48628491000209717,0.0039635150506123875,0.0019812103781478964,5.3812818468893835e-05,0.1144466763016279,0.0032782105983477166,0.10442848881424914,0.18484008854698988,0.815159911451991,2.295165394402036,18,469,17.0,179.5,0.9999999999989807,9.988269395259626e-13,1.0976798187269696,1.4704719348445656,1.2951653944020358,0.03484008854698989,0.3364229559414491,0.39986195406064806,0.47628491000209716,0.03484008854698989
dense_bx_near_dy4,3,16,0.12,7,7,11,11,58,7,4,4,2,clear,22,469,203,12000,ok,0.01867986937048663,0.5391009507571752,0.5204210813866886,0.003626508380492687,0.001955054115852471,6.774270281857842e-05,0.11523911903333363,0.004080190370411128,0.10304947872534423,0.19554560437107768,0.8044543956279084,2.235,22,469,20.0,180.0,0.9999999999989863,9.962930942982188e-13,1.0868556405739762,1.45182266892533,1.2349999999999999,0.045545604371077686,0.3313201306295134,0.43910095075717526,0.5104210813866886,0.045545604371077686
dense_bx_near_dy4,3,16,0.12,7,7,12,11,58,7,5,4,2,clear,27,469,207,12000,ok,0.02583137481801445,0.5947624158272756,0.5689310410092612,0.0032602714203741486,0.001939086906234352,8.421729306814498e-05,0.11410434052109077,0.005021396288132798,0.10220746631669596,0.20211329296786254,0.7978867070311199,2.161369193154034,27,469,24.5,180.0,0.9999999999989826,9.988160753665874e-13,1.0572186464688371,1.4120740686081854,1.1613691931540342,0.052113292967862546,0.3241686251819855,0.49476241582727565,0.5589310410092612,0.052113292967862546
dense_bx_near_dy4,3,16,0.12,7,7,13,11,58,7,6,4,2,clear,33,469,211,12000,ok,0.03534602438663543,0.6597139053391013,0.6243678809524659,0.002925198530850269,0.0019297941466794328,0.00010339413860718373,0.11266685844329577,0.006109103113150038,0.1017173644694897,0.2059932589240695,0.7940067410749139,2.0961538461538463,33,469,28.0,180.0,0.9999999999989833,9.993703593845056e-13,1.0231503185607425,1.369414512925015,1.0961538461538463,0.055993258924069506,0.31465397561336456,0.5597139053391014,0.6143678809524659,0.055993258924069506
dense_bx_near_dy4,3,16,0.12,7,7,14,11,58,7,7,4,2,clear,40,469,216,12000,ok,0.04752281587025759,0.7292426392818417,0.6817198234115841,0.002639280246370983,0.0019246756926680052,0.00012542602917829632,0.11151157642609624,0.007355523440517792,0.10144747313829647,0.20820682266978138,0.7917931773292041,2.018823529411765,40,469,32.5,180.0,0.9999999999989854,9.966647546803477e-13,0.9772224379471235,1.3119181109411535,1.018823529411765,0.05820682266978139,0.3024771841297424,0.6292426392818418,0.6717198234115841,0.05820682266978139
dense_bx_near_dy4,3,16,0.12,7,7,15,11,58,7,8,4,2,clear,47,469,220,12000,ok,0.0625928459704482,0.7996388925073231,0.7370460465368749,0.0024036850120952463,0.0019220800210082943,0.00015045348572355268,0.10780766632833698,0.008755009778713588,0.10131077878193653,0.20942514049467487,0.7905748595043105,1.9491916859122402,47,469,36.5,180.0,0.9999999999989853,9.950428708499123e-13,0.9308146024111587,1.2545988544517614,0.9491916859122402,0.05942514049467487,0.28740715402955175,0.6996388925073231,0.7270460465368749,0.05942514049467487
dense_bx_near_dy4,3,16,0.12,7,7,16,11,58,7,9,4,2,clear,55,469,224,12000,ok,0.08075756807546319,0.8685439077272997,0.7877863396518365,0.0022117081230536135,0.001920965615949197,0.00017861216931055711,0.10357251016738597,0.010319189997511306,0.10125240329939028,0.21007136169180235,0.78992863830718,1.8778280542986425,54,469,41.0,180.0,0.9999999999989825,9.991549754707882e-13,0.8804745890285178,1.1918938894705349,0.8778280542986425,0.060071361691802355,0.2692424319245368,0.7685439077272997,0.7777863396518365,0.060071361691802355
dense_bx_near_dy4,3,16,0.12,7,7,17,11,58,7,10,4,2,clear,63,469,227,12000,ok,0.10215234850509568,0.9343752516415043,0.8322229031364086,0.0020555973286142974,0.0019206992711975881,0.0002099840946987514,0.09875772969603341,0.01204756758246419,0.10123898736364968,0.21040465824598084,0.7895953417530012,1.8129175946547884,62,469,44.5,180.0,0.9999999999989823,9.98388842006498e-13,0.8307978122641994,1.1298809440972377,0.8129175946547884,0.06040465824598085,0.2478476514949043,0.8343752516415043,0.8222229031364086,0.06040465824598085
dense_bx_near_dy4,3,16,0.14,7,7,9,11,58,7,2,4,1,near_mass_loss,14,407,170,12000,ok,0.005988414430556138,0.5628229269901105,0.5568345125595544,0.00419952898275895,0.0023635911940561934,2.5148519961892435e-05,0.10408799018755345,0.0017289686255335505,0.12429604239006009,0.14457009881647767,0.8554299011825052,2.3603603603603602,14,407,12.0,154.5,0.9999999999989828,9.98183432925136e-13,-1.0,-1.0,1.3603603603603602,-0.005429901183522323,0.34401158556944383,0.4628229269901105,0.5468345125595544,-0.005429901183522323
dense_bx_near_dy4,3,16,0.14,7,7,10,11,58,7,3,4,2,clear,17,407,173,12000,ok,0.008018392375077376,0.5583368812115034,0.550318488836426,0.004146986427724951,0.0023154154684823826,3.325216435161911e-05,0.11244981361940362,0.002233059967862984,0.12176281920532163,0.1619694563947415,0.8380305436042432,2.3076923076923075,17,407,14.5,154.5,0.9999999999989846,9.98175143589241e-13,1.0575350862186168,1.4365771990363656,1.3076923076923075,0.011969456394741507,0.3419816076249226,0.4583368812115034,0.540318488836426,0.011969456394741507
dense_bx_near_dy4,3,16,0.14,7,7,11,11,58,7,4,4,2,clear,21,407,177,12000,ok,0.011165821549367815,0.5878909896754629,0.5767251681260951,0.0038837079971859294,0.002283196938076146,4.336479044643077e-05,0.11632490082168565,0.0028653569207667358,0.12006794314682129,0.1735817910097005,0.8264182089892831,2.244186046511628,21,407,17.5,154.5,0.9999999999989836,9.999809991138851e-13,1.0509385490669236,1.4212115138645247,1.244186046511628,0.02358179100970051,0.3388341784506322,0.48789098967546296,0.5667251681260951,0.02358179100970051
dense_bx_near_dy4,3,16,0.14,7,7,12,11,58,7,5,4,2,clear,26,407,181,12000,ok,0.01568007970131277,0.636544562730023,0.6208644830287102,0.0035547213717614864,0.002262738561214983,5.573831442517997e-05,0.1179054280339177,0.003627332234296216,0.11899122514070963,0.18097099418534762,0.8190290058136382,2.182857142857143,25,407,20.5,154.5,0.9999999999989859,9.963952949653086e-13,1.033428596074718,1.396219417672437,1.1828571428571428,0.030970994185347628,0.3343199202986872,0.536544562730023,0.6108644830287102,0.030970994185347628
dense_bx_near_dy4,3,16,0.14,7,7,13,11,58,7,6,4,2,clear,31,407,185,12000,ok,0.021832269924792144,0.6955761176085254,0.6737438476837333,0.0032351713649551492,0.002250307937833777,7.063113449265906e-05,0.11683938343361076,0.004531441771578548,0.11833669471482532,0.18549866353343347,0.8145013364655531,2.1064425770308124,31,407,23.5,155.0,0.9999999999989867,9.962231167689307e-13,1.0003477380913457,1.3527606158447683,1.1064425770308124,0.03549866353343348,0.32816773007520783,0.5955761176085255,0.6637438476837333,0.03549866353343348
dense_bx_near_dy4,3,16,0.14,7,7,14,11,58,7,7,4,2,clear,36,407,188,12000,ok,0.029930829707151056,0.760597589665875,0.7306667599587239,0.0029491299931105777,0.002243101164371244,8.826990760804427e-05,0.11417686816632722,0.005576214568993888,0.11795705698359252,0.1881760833902466,0.8118239166087367,2.044077134986226,36,407,26.5,155.0,0.9999999999989833,9.981992524699434e-13,0.9680025057383534,1.3126052327266233,1.044077134986226,0.03817608339024661,0.3200691702928489,0.660597589665875,0.7206667599587239,0.03817608339024661
dense_bx_near_dy4,3,16,0.14,7,7,15,11,58,7,8,4,2,clear,43,407,192,12000,ok,0.04026466400277182,0.8276208581024781,0.7873561940997063,0.002705561517415814,0.0022391791446927187,0.00010893852543757724,0.11378436296267128,0.006798526274591991,0.11775040843583054,0.18969782604666788,0.8103021739523193,1.978319783197832,42,407,29.5,155.0,0.9999999999989871,9.962188608769865e-13,0.9297713402741139,1.2652749289706189,0.9783197831978321,0.03969782604666788,0.30973533599722813,0.7276208581024781,0.7773561940997062,0.03969782604666788
dense_bx_near_dy4,3,16,0.14,7,7,16,11,58,7,9,4,2,clear,49,407,195,12000,ok,0.05310849913594114,0.8943028574184553,0.8411943582825141,0.002501684202895073,0.002237263331007674,0.00013286069332785056,0.1099728163044656,0.008185562213530069,0.11764954099867078,0.19052026566822414,0.8094797343307637,1.9093333333333333,49,407,32.5,155.0,0.9999999999989879,9.949856842735262e-13,0.8868270424612807,1.2117368576186454,0.9093333333333333,0.04052026566822414,0.29689150086405885,0.7943028574184553,0.8311943582825141,0.04052026566822414
dense_bx_near_dy4,3,16,0.14,7,7,17,11,58,7,10,4,2,clear,56,407,199,12000,ok,0.06874485109343903,0.9592944377138783,0.8905495866204394,0.0023314401627956218,0.002236537580032579,0.00016027450682464827,0.1064249270705819,0.009768434335589226,0.11761154963228745,0.1909348861856613,0.8090651138133219,1.8425196850393701,56,407,35.5,155.0,0.9999999999989834,9.994047625281222e-13,0.8423735424090657,1.1561079466718704,0.8425196850393701,0.040934886185661296,0.28125514890656095,0.8592944377138784,0.8805495866204394,0.040934886185661296
dense_bx_near_dy4,3,16,0.16,7,7,9,11,58,7,2,4,1,near_mass_loss,13,359,151,12000,ok,0.003393676085251058,0.628003385844805,0.6246097097595539,0.004243262736039122,0.00266478336526166,1.4400259270732941e-05,0.09782965895488112,0.0011623914868070615,0.1397478277661326,0.12532996576732144,0.8746700342316657,2.3445945945945947,12,359,11.0,137.0,0.999999999998987,9.98396470522943e-13,-1.0,-1.0,1.3445945945945947,-0.02467003423267855,0.34660632391474894,0.528003385844805,0.6146097097595539,-0.02467003423267855
dense_bx_near_dy4,3,16,0.16,7,7,10,11,58,7,3,4,1,near_mass_loss,16,359,154,12000,ok,0.004600675417608383,0.6068072799257056,0.6022066045080973,0.004301762106627734,0.0026103405628102485,1.979101117636147e-05,0.10884746421190707,0.001543786510105436,0.13689348380180824,0.14323579596313443,0.8567642040358541,2.294314381270903,16,359,12.5,137.0,0.9999999999989885,9.978499194198164e-13,-1.0,-1.0,1.2943143812709028,-0.006764204036865562,0.3453993245823916,0.5068072799257056,0.5922066045080973,-0.006764204036865562
dense_bx_near_dy4,3,16,0.16,7,7,11,11,58,7,4,4,2,clear,20,359,157,12000,ok,0.006509553970806159,0.6251898234119764,0.6186802694411702,0.004114933650817596,0.0025726146425066525,2.678638268628357e-05,0.11540523080972431,0.002025903994112187,0.13491431963391803,0.15561449288312962,0.8443855071158566,2.236842105263158,19,359,15.0,137.0,0.9999999999989863,9.986894228739373e-13,1.0125035497080306,1.3834665968513349,1.236842105263158,0.005614492883129624,0.3434904460291938,0.5251898234119764,0.6086802694411702,0.005614492883129624
dense_bx_near_dy4,3,16,0.16,7,7,12,11,58,7,5,4,2,clear,24,359,161,12000,ok,0.00930207879421817,0.6647486302082761,0.6554465514140579,0.0038326921323050705,0.0025477768449598324,3.565200420868182e-05,0.11764131332414825,0.0026423835607489255,0.13361038786397006,0.16377309653592168,0.8362269034630653,2.175324675324675,24,359,17.0,137.0,0.9999999999989868,9.993584199439211e-13,0.9994725927760877,1.3626115042452167,1.175324675324675,0.01377309653592168,0.3406979212057818,0.5647486302082761,0.6454465514140579,0.01377309653592168
dense_bx_near_dy4,3,16,0.16,7,7,13,11,58,7,6,4,2,clear,29,359,164,12000,ok,0.013210551838894474,0.7167749664064594,0.7035644145675649,0.003532611472313332,0.002532087469394462,4.6667746981668603e-05,0.118782987187797,0.003370063013331329,0.13278609372161845,0.16895667996782257,0.8310433200311649,2.1082802547770703,28,359,20.0,137.0,0.9999999999989876,9.983304986017147e-13,0.9756309403669924,1.3302986022430137,1.1082802547770703,0.018956679967822576,0.3367894481611055,0.6167749664064595,0.6935644145675649,0.018956679967822576
dense_bx_near_dy4,3,16,0.16,7,7,14,11,58,7,7,4,2,clear,34,359,167,12000,ok,0.01849329070385339,0.775362654778128,0.7568693640742746,0.0032534157281060077,0.0025225770560411906,6.016636284035325e-05,0.11811254872846493,0.0042442807810645624,0.13228599057416832,0.17214172400606143,0.8278582759929247,2.043887147335423,33,359,22.5,137.0,0.9999999999989861,9.996587746117103e-13,0.9471582944908791,1.2938365438796673,1.0438871473354232,0.02214172400606143,0.33150670929614656,0.6753626547781281,0.7468693640742746,0.02214172400606143
dense_bx_near_dy4,3,16,0.16,7,7,15,11,58,7,8,4,2,clear,39,359,170,12000,ok,0.025435144253232168,0.8371911187909605,0.8117559745377284,0.003006603046491114,0.002517101368252206,7.647338219970878e-05,0.11630287358627245,0.005280793472166965,0.13199775691644933,0.17402804451496998,0.8259719554840186,1.9814241486068112,39,359,24.5,137.0,0.9999999999989884,9.972259450136903e-13,0.9153606396486026,1.254087227980551,0.9814241486068112,0.02402804451496998,0.3245648557467678,0.7371911187909606,0.8017559745377284,0.02402804451496998
