t,f_K2,f_K4
3787,0.00011141904296722147,4.27701285331386e-05
3788,0.00011137579009825403,4.2733705947052394e-05
3789,0.00011133255393129878,4.2697314379441704e-05
3790,0.00011128933446218065,4.266095380385826e-05
3791,0.00011124613167946745,4.26246241913255e-05
3792,0.00011120294558347095,4.258832551617756e-05
3793,0.00011115977616354593,4.255205775370221e-05
3794,0.00011111662341380928,4.251582087583089e-05
3795,0.00011107348732967333,4.2479614857512355e-05
3796,0.00011103036790599385,4.244343966999802e-05
3797,0.00011098726513327295,4.240729529104185e-05
3798,0.00011094417900811366,4.237118168961071e-05
3799,0.0001109011095232702,4.233509884522525e-05
3800,0.00011085805667236628,4.2299046726356714e-05
3801,0.00011081502045019928,4.226302531052637e-05
3802,0.00011077200084841416,4.222703456960255e-05
3803,0.00011072899786393595,4.219107447744483e-05
3804,0.00011068601148880206,4.215514500918775e-05
3805,0.00011064304171750803,4.2119246137862805e-05
3806,0.00011060008854262995,4.208337783836709e-05
3807,0.0001105571519581781,4.2047540083226675e-05
3808,0.00011051423196029569,4.201173284715386e-05
3809,0.00011047132854079375,4.197595610322426e-05
3810,0.00011042844169420727,4.194020982700908e-05
3811,0.0001103855714146078,4.190449399300953e-05
3812,0.00011034271769562757,4.186880857390699e-05
3813,0.00011029988052828055,4.183315354279579e-05
3814,0.00011025705991028669,4.179752887678761e-05
3815,0.00011021425583499562,4.1761934548261405e-05
3816,0.00011017146829633784,4.172637053061863e-05
3817,0.00011012869728656907,4.169083679908991e-05
3818,0.0001100859428003947,4.165533332713241e-05
3819,0.00011004320483148951,4.161986009009751e-05
3820,0.00011000048337476642,4.1584417062004676e-05
3821,0.00010995777842294469,4.1549004217486296e-05
3822,0.00010991508996909566,4.1513621527438295e-05
3823,0.00010987241801119512,4.1478268970851314e-05
3824,0.00010982976253822487,4.144294652074373e-05
3825,0.0001097871235456889,4.140765415001814e-05
3826,0.00010974450102638516,4.137239183439232e-05
3827,0.00010970189497647425,4.133715954706763e-05
3828,0.00010965930538965554,4.13019572631026e-05
3829,0.00010961673225868068,4.126678495747234e-05
3830,0.00010957417557654634,4.1231642603067504e-05
3831,0.00010953163533861397,4.1196530178314225e-05
3832,0.000109489111538899,4.11614476535533e-05
3833,0.00010944660417166281,4.112639500534207e-05
3834,0.00010940411322966699,4.109137220617728e-05
3835,0.00010936163870641757,4.105637923121575e-05
3836,0.00010931918059994545,4.102141605788585e-05
3837,0.0001092767388965603,4.098648265873001e-05
3838,0.00010923431359493873,4.095157900752574e-05
3839,0.00010919190469142112,4.0916705080731735e-05
3840,0.00010914951217459563,4.088186085289109e-05
3841,0.00010910713603966594,4.0847046297219324e-05
3842,0.00010906477628072752,4.081226138854454e-05
3843,0.00010902243289572052,4.077750610471574e-05
3844,0.000108980105874055,4.0742780414278235e-05
3845,0.0001089377952107681,4.07080842989057e-05
3846,0.00010889550090041103,4.067341772943956e-05
3847,0.00010885322293407696,4.063878068020739e-05
3848,0.00010881096130936349,4.060417312863922e-05
3849,0.00010876871602030468,4.056959504791326e-05
3850,0.00010872648705761549,4.0535046417191296e-05
3851,0.00010868427441771164,4.0500527203974977e-05
3852,0.00010864207809245043,4.046603738817279e-05
3853,0.00010859989807781879,4.043157694209507e-05
3854,0.00010855773436641319,4.039714584260223e-05
3855,0.00010851558695174177,4.036274406444399e-05
3856,0.00010847345582927694,4.032837158359953e-05
3857,0.00010843134099333545,4.029402837240816e-05
3858,0.00010838924243549157,4.025971440813455e-05
3859,0.00010834716015217044,4.022542966634132e-05
3860,0.00010830509413592464,4.019117411854857e-05
3861,0.00010826304437841524,4.0156947745387486e-05
3862,0.00010822101087852862,4.012275051642761e-05
3863,0.00010817899362827302,4.008858241078215e-05
3864,0.00010813699261867269,4.005444340176787e-05
3865,0.0001080950078476894,4.002033346565466e-05
3866,0.00010805303930753,3.998625257693557e-05
3867,0.00010801108699117725,3.995220071210901e-05
3868,0.0001079691508921892,3.9918177844349314e-05
3869,0.00010792723100811358,3.988418395056636e-05
3870,0.00010788532732869975,3.9850219005177464e-05
3871,0.00010784343985235184,3.981628298464727e-05
3872,0.0001078015685686835,3.9782375863216574e-05
3873,0.00010775971347425745,3.974849761714701e-05
3874,0.00010771787456200544,3.971464821969883e-05
3875,0.00010767605182654123,3.9680827650310353e-05
3876,0.00010763424526092979,3.964703588123271e-05
3877,0.0001075924548601669,3.9613272889111185e-05
3878,0.00010755068061580647,3.957953864773267e-05
3879,0.00010750892252567487,3.954583313417036e-05
3880,0.00010746718058239511,3.95121563267698e-05
3881,0.00010742545477860828,3.947850819650262e-05
3882,0.00010738374510633087,3.944488872054515e-05
3883,0.00010734205156499696,3.941129787538632e-05
3884,0.0001073003741430272,3.937773563398362e-05
3885,0.000107258712840203,3.934420197506044e-05
3886,0.00010721706764586047,3.931069687311002e-05
3887,0.00010717543855432789,3.92772203048047e-05
3888,0.0001071338255609964,3.924377224246266e-05
3889,0.00010709222866001651,3.9210352666107796e-05
3890,0.00010705064784607757,3.917696154925263e-05
3891,0.00010700908311058789,3.914359886857274e-05
3892,0.00010696753444838005,3.911026459650888e-05
3893,0.0001069260018549874,3.907695871121496e-05
3894,0.00010688448532299287,3.904368119202247e-05
3895,0.00010684298484718635,3.901043201032355e-05
3896,0.00010680150042082953,3.8977211141378825e-05
3897,0.00010676003203638623,3.894401856587712e-05
3898,0.00010671857969165991,3.8910854258433e-05
3899,0.00010667714337873175,3.887771818819361e-05
3900,0.00010663572309079999,3.884461034025934e-05
3901,0.00010659431882187194,3.88115306835568e-05
3902,0.00010655293056866746,3.8778479199847995e-05
3903,0.00010651155832197872,3.874545586043047e-05
3904,0.00010647020207623777,3.8712460646775815e-05
3905,0.0001064288618265423,3.867949352586295e-05
3906,0.00010638753756658677,3.8646554485254575e-05
3907,0.00010634622929101796,3.8613643492809695e-05
3908,0.00010630493699112304,3.8580760525057474e-05
3909,0.00010626366066567251,3.854790556329917e-05
3910,0.00010622240030446065,3.851507857937289e-05
3911,0.00010618115590362788,3.848227955022207e-05
3912,0.00010613992745388808,3.844950845078006e-05
3913,0.00010609871495861156,3.841676526048505e-05
3914,0.0001060575183982315,3.838404995501071e-05
3915,0.00010601633777568344,3.835136250644308e-05
3916,0.00010597517308494145,3.831870289629279e-05
3917,0.00010593402431612593,3.828607110079837e-05
3918,0.00010589289146446856,3.8253467090476135e-05
3919,0.00010585177452670383,3.8220890848222396e-05
3920,0.00010581067349557878,3.8188342345347364e-05
3921,0.00010576958835961569,3.815582156163232e-05
3922,0.00010572851912431869,3.812332847196283e-05
3923,0.00010568746577421143,3.8090863051260716e-05
