N,K,beta,window,class,prob,summary_file
290,2,0.01,other,class_C1pJ0,0.3806250394462794,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N290_K2_beta0.01/N290_K2_beta0.summary.csv
290,2,0.01,other,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N290_K2_beta0.01/N290_K2_beta0.summary.csv
300,2,0.01,other,class_C0J0,0.6101365852122764,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K2_beta0.01/N300_K2_beta0.summary.csv
300,2,0.01,other,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K2_beta0.01/N300_K2_beta0.summary.csv
300,2,0.01,other,class_C1pJ0,0.3898634147877236,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K2_beta0.01/N300_K2_beta0.summary.csv
300,2,0.01,other,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K2_beta0.01/N300_K2_beta0.summary.csv
50,4,0.01,other,class_C0J0,0.6938784803209763,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K4_beta0.01/N50_K4_beta0.summary.csv
50,4,0.01,other,class_C0J1p,0.2669506746877008,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K4_beta0.01/N50_K4_beta0.summary.csv
50,4,0.01,other,class_C1pJ0,0.0234711379378386,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K4_beta0.01/N50_K4_beta0.summary.csv
50,4,0.01,other,class_C1pJ1p,0.0156997070534842,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K4_beta0.01/N50_K4_beta0.summary.csv
60,4,0.01,other,class_C0J0,0.6870411456232351,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K4_beta0.01/N60_K4_beta0.summary.csv
60,4,0.01,other,class_C0J1p,0.2625605082694635,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K4_beta0.01/N60_K4_beta0.summary.csv
60,4,0.01,other,class_C1pJ0,0.0302995159338442,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K4_beta0.01/N60_K4_beta0.summary.csv
60,4,0.01,other,class_C1pJ1p,0.020098830173457,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K4_beta0.01/N60_K4_beta0.summary.csv
70,4,0.01,other,class_C0J0,0.6847153620972366,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K4_beta0.01/N70_K4_beta0.summary.csv
70,4,0.01,other,class_C0J1p,0.2579949098152042,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K4_beta0.01/N70_K4_beta0.summary.csv
70,4,0.01,other,class_C1pJ0,0.0350780126148057,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K4_beta0.01/N70_K4_beta0.summary.csv
70,4,0.01,other,class_C1pJ1p,0.0222117154727534,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K4_beta0.01/N70_K4_beta0.summary.csv
80,4,0.01,other,class_C0J0,0.6791788583422078,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K4_beta0.01/N80_K4_beta0.summary.csv
80,4,0.01,other,class_C0J1p,0.2587961000423908,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K4_beta0.01/N80_K4_beta0.summary.csv
80,4,0.01,other,class_C1pJ0,0.0372108892771844,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K4_beta0.01/N80_K4_beta0.summary.csv
80,4,0.01,other,class_C1pJ1p,0.0248141523382168,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K4_beta0.01/N80_K4_beta0.summary.csv
90,4,0.01,other,class_C0J0,0.6752326395189092,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K4_beta0.01/N90_K4_beta0.summary.csv
90,4,0.01,other,class_C0J1p,0.2561237979211488,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K4_beta0.01/N90_K4_beta0.summary.csv
90,4,0.01,other,class_C1pJ0,0.0416133129422742,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K4_beta0.01/N90_K4_beta0.summary.csv
90,4,0.01,other,class_C1pJ1p,0.0270302496176676,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K4_beta0.01/N90_K4_beta0.summary.csv
100,4,0.01,other,class_C0J0,0.6696676872215782,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.01,other,class_C0J1p,0.2551681836375072,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.01,other,class_C1pJ0,0.0450672890492205,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.01,other,class_C1pJ1p,0.030096840091694,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
110,4,0.01,other,class_C0J0,0.6647720168382445,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K4_beta0.01/N110_K4_beta0.summary.csv
110,4,0.01,other,class_C0J1p,0.2523235943816946,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K4_beta0.01/N110_K4_beta0.summary.csv
110,4,0.01,other,class_C1pJ0,0.050618930521402,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K4_beta0.01/N110_K4_beta0.summary.csv
110,4,0.01,other,class_C1pJ1p,0.0322854582586587,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K4_beta0.01/N110_K4_beta0.summary.csv
120,4,0.01,other,class_C0J0,0.6585323902993282,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K4_beta0.01/N120_K4_beta0.summary.csv
120,4,0.01,other,class_C0J1p,0.251549282560994,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K4_beta0.01/N120_K4_beta0.summary.csv
120,4,0.01,other,class_C1pJ0,0.0546170965741179,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K4_beta0.01/N120_K4_beta0.summary.csv
120,4,0.01,other,class_C1pJ1p,0.0353012305655598,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K4_beta0.01/N120_K4_beta0.summary.csv
130,4,0.01,other,class_C0J0,0.6523492386847397,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K4_beta0.01/N130_K4_beta0.summary.csv
130,4,0.01,other,class_C0J1p,0.2519627046932539,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K4_beta0.01/N130_K4_beta0.summary.csv
130,4,0.01,other,class_C1pJ0,0.0582517172033743,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K4_beta0.01/N130_K4_beta0.summary.csv
130,4,0.01,other,class_C1pJ1p,0.0374363394186319,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K4_beta0.01/N130_K4_beta0.summary.csv
140,4,0.01,other,class_C0J0,0.6495784130767743,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K4_beta0.01/N140_K4_beta0.summary.csv
140,4,0.01,other,class_C0J1p,0.2467263631659008,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K4_beta0.01/N140_K4_beta0.summary.csv
140,4,0.01,other,class_C1pJ0,0.0628904187641465,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K4_beta0.01/N140_K4_beta0.summary.csv
140,4,0.01,other,class_C1pJ1p,0.0408048049931782,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K4_beta0.01/N140_K4_beta0.summary.csv
150,4,0.01,other,class_C0J0,0.6458094415206975,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K4_beta0.01/N150_K4_beta0.summary.csv
150,4,0.01,other,class_C0J1p,0.2432121069305893,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K4_beta0.01/N150_K4_beta0.summary.csv
150,4,0.01,other,class_C1pJ0,0.0672479250124368,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K4_beta0.01/N150_K4_beta0.summary.csv
150,4,0.01,other,class_C1pJ1p,0.0437305265362762,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K4_beta0.01/N150_K4_beta0.summary.csv
160,4,0.01,other,class_C0J0,0.6401983158888801,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K4_beta0.01/N160_K4_beta0.summary.csv
160,4,0.01,other,class_C0J1p,0.2427271057947063,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K4_beta0.01/N160_K4_beta0.summary.csv
160,4,0.01,other,class_C1pJ0,0.0706906954172241,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K4_beta0.01/N160_K4_beta0.summary.csv
160,4,0.01,other,class_C1pJ1p,0.0463838828991894,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K4_beta0.01/N160_K4_beta0.summary.csv
170,4,0.01,other,class_C0J0,0.6342008370834251,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K4_beta0.01/N170_K4_beta0.summary.csv
170,4,0.01,other,class_C0J1p,0.2413275849408901,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K4_beta0.01/N170_K4_beta0.summary.csv
170,4,0.01,other,class_C1pJ0,0.0763078117296577,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K4_beta0.01/N170_K4_beta0.summary.csv
170,4,0.01,other,class_C1pJ1p,0.048163766246027,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K4_beta0.01/N170_K4_beta0.summary.csv
180,4,0.01,other,class_C0J0,0.6289940735219238,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K4_beta0.01/N180_K4_beta0.summary.csv
180,4,0.01,other,class_C0J1p,0.2403451950383462,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K4_beta0.01/N180_K4_beta0.summary.csv
180,4,0.01,other,class_C1pJ0,0.0792909223573629,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K4_beta0.01/N180_K4_beta0.summary.csv
180,4,0.01,other,class_C1pJ1p,0.051369809082367,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K4_beta0.01/N180_K4_beta0.summary.csv
190,4,0.01,other,class_C0J0,0.6248758571766375,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K4_beta0.01/N190_K4_beta0.summary.csv
190,4,0.01,other,class_C0J1p,0.2377341635795171,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K4_beta0.01/N190_K4_beta0.summary.csv
190,4,0.01,other,class_C1pJ0,0.0830824203252673,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K4_beta0.01/N190_K4_beta0.summary.csv
190,4,0.01,other,class_C1pJ1p,0.054307558918578,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K4_beta0.01/N190_K4_beta0.summary.csv
200,4,0.01,other,class_C0J0,0.6204127836571368,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K4_beta0.01/N200_K4_beta0.summary.csv
200,4,0.01,other,class_C0J1p,0.2361922813668193,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K4_beta0.01/N200_K4_beta0.summary.csv
200,4,0.01,other,class_C1pJ0,0.0874269467698625,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K4_beta0.01/N200_K4_beta0.summary.csv
200,4,0.01,other,class_C1pJ1p,0.0559679882061812,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K4_beta0.01/N200_K4_beta0.summary.csv
210,4,0.01,other,class_C0J0,0.6168312449282847,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K4_beta0.01/N210_K4_beta0.summary.csv
210,4,0.01,other,class_C0J1p,0.2333516002908661,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K4_beta0.01/N210_K4_beta0.summary.csv
210,4,0.01,other,class_C1pJ0,0.0915332651835302,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K4_beta0.01/N210_K4_beta0.summary.csv
210,4,0.01,other,class_C1pJ1p,0.0582838895973189,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K4_beta0.01/N210_K4_beta0.summary.csv
220,4,0.01,other,class_C0J0,0.6099261581661468,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K4_beta0.01/N220_K4_beta0.summary.csv
220,4,0.01,other,class_C0J1p,0.2323721755102687,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K4_beta0.01/N220_K4_beta0.summary.csv
220,4,0.01,other,class_C1pJ0,0.0969708485740978,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K4_beta0.01/N220_K4_beta0.summary.csv
220,4,0.01,other,class_C1pJ1p,0.0607308177494866,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K4_beta0.01/N220_K4_beta0.summary.csv
230,4,0.01,other,class_C0J0,0.6068099696689965,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K4_beta0.01/N230_K4_beta0.summary.csv
230,4,0.01,other,class_C0J1p,0.2320295397599894,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K4_beta0.01/N230_K4_beta0.summary.csv
230,4,0.01,other,class_C1pJ0,0.0986838981933271,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K4_beta0.01/N230_K4_beta0.summary.csv
230,4,0.01,other,class_C1pJ1p,0.0624765923776869,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K4_beta0.01/N230_K4_beta0.summary.csv
240,4,0.01,other,class_C0J0,0.6019086391033097,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N240_K4_beta0.01/N240_K4_beta0.summary.csv
240,4,0.01,other,class_C0J1p,0.231484614571217,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N240_K4_beta0.01/N240_K4_beta0.summary.csv
240,4,0.01,other,class_C1pJ0,0.1019826583483134,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N240_K4_beta0.01/N240_K4_beta0.summary.csv
240,4,0.01,other,class_C1pJ1p,0.0646240879771597,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N240_K4_beta0.01/N240_K4_beta0.summary.csv
250,4,0.01,other,class_C0J0,0.597915817231574,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N250_K4_beta0.01/N250_K4_beta0.summary.csv
250,4,0.01,other,class_C0J1p,0.2267501893026777,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N250_K4_beta0.01/N250_K4_beta0.summary.csv
