t,f_total,f_shortcut_no,f_shortcut_yes,survival,shortcut_share_inst,shortcut_share_cum
1083,1.3138907958014537e-07,5.6810940338791314e-08,7.457813924135404e-08,1.3121558933250711e-05,0.5676129209495109,0.12080894464167219
1084,1.3023419789684063e-07,5.673152674988936e-08,7.350267114695127e-08,1.299132473535387e-05,0.5643884043818754,0.12080900241163783
1085,1.2910004019189955e-07,5.6652381802280937e-08,7.24476583896186e-08,1.2862224695161972e-05,0.5611745610762743,0.12080905926358039
1086,1.2798557724391157e-07,5.657217698630065e-08,7.141340025761094e-08,1.273423911791806e-05,0.5579800614682789,0.12080911521587598
1087,1.2688979482681828e-07,5.648963844909799e-08,7.040015637772028e-08,1.260734932309124e-05,0.554813383328453,0.12080917028728282
1088,1.258116953767093e-07,5.6403548425526326e-08,6.940814695118296e-08,1.2481537627714532e-05,0.551682788657755,0.12080922449689986
1089,1.24750299581641e-07,5.631274650418963e-08,6.843755307745138e-08,1.235678732813289e-05,0.5485963024294257,0.12080927786412544
1090,1.2370464789205108e-07,5.621613072942722e-08,6.748851716262387e-08,1.2233082680240839e-05,0.5455616932155748,0.12080933040861622
1091,1.2267380194960604e-07,5.611265854036376e-08,6.656114340924227e-08,1.2110408878291231e-05,0.5425864557176222,0.12080938215024636
1092,1.216568459325884e-07,5.6001347548494585e-08,6.56554983840938e-08,1.1988752032358646e-05,0.539677795201713,0.12080943310906729
1093,1.2065288781619873e-07,5.5881276155610644e-08,6.477161166058808e-08,1.1868099144542447e-05,0.5368426138233876,0.12080948330526771
1094,1.1966106054642247e-07,5.575158401419695e-08,6.390947653222552e-08,1.1748438083996024e-05,0.5340874988102905,0.12080953275913435
1095,1.1868052312638082e-07,5.561147233275806e-08,6.306905079362276e-08,1.1629757560869643e-05,0.5314187124576594,0.12080958149101334
1096,1.1771046161435901e-07,5.546020402883609e-08,6.225025758552292e-08,1.1512047099255283e-05,0.528842183878831,0.12080962952127225
1097,1.1675009003297362e-07,5.529710373278914e-08,6.145298630018448e-08,1.139529700922231e-05,0.5263635024420826,0.12080967687026298
1098,1.1579865118920619e-07,5.512155764568943e-08,6.067709354351677e-08,1.1279498358033102e-05,0.5239879128157979,0.1208097235582855
1099,1.1485541740529393e-07,5.4933013254981905e-08,5.992240415031203e-08,1.1164642940627809e-05,0.5217203115362156,0.12080976960555252
1100,1.1391969116072391e-07,5.473097891181221e-08,5.918871224891171e-08,1.1050723249467085e-05,0.519565245005845,0.12080981503215514
1101,1.1299080564582874e-07,5.4515023274190024e-08,5.847578237163872e-08,1.0937732443821257e-05,0.5175269088259435,0.12080985985802947
1102,1.1206812522772432e-07,5.42847746203962e-08,5.778335060732812e-08,1.0825664318593532e-05,0.5156091483632066,0.12080990410292455
1103,1.1115104582956703e-07,5.403992003727175e-08,5.7111125792295274e-08,1.0714513272763965e-05,0.5138154604488956,0.1208099477863712
1104,1.102389952243335e-07,5.378020448824061e-08,5.6458790736092875e-08,1.0604274277539634e-05,0.5121489961079625,0.12080999092765216
1105,1.0933143324454394e-07,5.350542976611796e-08,5.5826003478425984e-08,1.0494942844295088e-05,0.5106125642161735,0.12081003354577345
1106,1.0842785190955704e-07,5.3215453335939056e-08,5.5212398573617984e-08,1.0386514992385532e-05,0.5092086359847129,0.12081007565943701
1107,1.0752777547226085e-07,5.291018707321127e-08,5.4617588399049584e-08,1.0278987216913271e-05,0.5079393501741267,0.1208101172870146
1108,1.0663076038716878e-07,5.258959590314215e-08,5.404116448402662e-08,1.01723564565261e-05,0.5068065189426293,0.12081015844652312
1109,1.0573639520210385e-07,5.225369634653112e-08,5.348269885557274e-08,1.0066620061323995e-05,0.5058116342376365,0.12081019915560112
1110,1.0484430037581482e-07,5.1902554978127835e-08,5.294174539768699e-08,9.961775760948182e-06,0.5049558746438012,0.12081023943148693
1111,1.0395412802401698e-07,5.153628680336039e-08,5.241784122065658e-08,9.857821632924165e-06,0.5042401126056895,0.120810279290998
1112,1.0306556159648621e-07,5.115505355941689e-08,5.191050803706933e-08,9.75475607132768e-06,0.5036649219484688,0.12081031875051165
1113,1.0217831548795896e-07,5.075906194672864e-08,5.1419253541230326e-08,9.652577755839718e-06,0.503230585625477,0.12081035782594751
1114,1.0129213458569998e-07,5.034856179694838e-08,5.094357278875159e-08,9.55128562125402e-06,0.5029371036272308,0.12081039653275098
1115,1.004067937566983e-07,4.992384418354577e-08,5.048294957315253e-08,9.450878827497323e-06,0.5027842009922235,0.12081043488587845
1116,9.952209727753632e-08,4.948523948115282e-08,5.00368577963835e-08,9.351356730219785e-06,0.5027713358657042,0.12081047289978387
1117,9.863787821004786e-08,4.9033115379785565e-08,4.9604762830262294e-08,9.25271885200974e-06,0.5028977075584463,0.12081051058840671
1118,9.77539977259422e-08,4.8567874860044414e-08,4.918612286589778e-08,9.154964854283796e-06,0.5031622645632696,0.1208105479651614
1119,9.687034438361612e-08,4.8089954135355476e-08,4.878039024826065e-08,9.05809450990018e-06,0.5035637124927056,0.12081058504292812
1120,9.598683336041239e-08,4.7599820567257937e-08,4.838701279315446e-08,8.962107676539768e-06,0.504100521906691,0.12081062183404515
1121,9.510340564360553e-08,4.709797055967064e-08,4.8005435083934885e-08,8.867004270896162e-06,0.5047709360044629,0.12081065835030246
1122,9.42200271834079e-08,4.658492743798227e-08,4.7635099745425626e-08,8.772784243712753e-06,0.5055729781599356,0.12081069460293671
1123,9.333668801128972e-08,4.606123931870712e-08,4.727544869258259e-08,8.679447555701465e-06,0.5065044592846952,0.12081073060262774
1124,9.245340132689737e-08,4.552747697533173e-08,4.692592435156563e-08,8.586994154374566e-06,0.5075629850073836,0.12081076635949618
1125,9.157020255683435e-08,4.498423170584659e-08,4.658597085098776e-08,8.495423951817733e-06,0.5087459626626196,0.12081080188310246
1126,9.06871483885403e-08,4.443211320731443e-08,4.6255035181225876e-08,8.404736803429192e-06,0.5100506080867231,0.12081083718244721
1127,8.980431578246537e-08,4.387174746267123e-08,4.593256831979413e-08,8.314932487646727e-06,0.5114739522213769,0.12081087226597267
1128,8.892180096569014e-08,4.3303774644789434e-08,4.5618026320900696e-08,8.226010686681036e-06,0.5130128475299561,0.12081090714156555
1129,8.803971841008753e-08,4.272884704265621e-08,4.531087136743132e-08,8.137970968270948e-06,0.5146639742346067,0.12081094181656085
1130,8.715819979806077e-08,4.214762701433303e-08,4.501057278372774e-08,8.050812768472888e-06,0.5164238463852394,0.12081097629774704
1131,8.627739297882282e-08,4.156078497116769e-08,4.471660800765512e-08,7.964535375494065e-06,0.5182888177744431,0.1208110105913721
1132,8.539746091810824e-08,4.0968997397526846e-08,4.44284635205814e-08,7.879137914575956e-06,0.5202550877149146,0.12081104470315084
1133,8.451858064412787e-08,4.0372944910107344e-08,4.414563573402054e-08,7.79461933393183e-06,0.5223187066983437,0.12081107863827305
1134,8.364094219249078e-08,3.9773310360668245e-08,4.386763183182254e-08,7.710978391739337e-06,0.5244755819568104,0.12081111240141279
1135,8.276474755272894e-08,3.9170776985804964e-08,4.3593970566923966e-08,7.62821364418661e-06,0.5267214829496157,0.12081114599673841
1136,8.189020961896499e-08,3.856602660716062e-08,4.332418301180437e-08,7.546323434567644e-06,0.5290520468001209,0.12081117942792363
1137,8.101755114716682e-08,3.7959737885241375e-08,4.305781326192544e-08,7.465305883420478e-06,0.5314627837085788,0.12081121269815936
1138,8.014700372133177e-08,3.73525846297712e-08,4.279441909156056e-08,7.385158879699146e-06,0.5339490823681345,0.12081124581016628
1139,7.927880673084119e-08,3.6745234169288e-08,4.253357256155319e-08,7.305880072968304e-06,0.5365062154121285,0.12081127876620822
1140,7.841320636112051e-08,3.613834578244928e-08,4.227486057867124e-08,7.227466866607184e-06,0.5391293449215757,0.12081131156810614
1141,7.755045459963401e-08,3.553256919328166e-08,4.201788540635234e-08,7.1499164120075485e-06,0.5418135280221896,0.12081134421725284
1142,7.669080825913639e-08,3.492854313237503e-08,4.176226512676137e-08,7.073225603748413e-06,0.5445537226005975,0.1208113767146282
1143,7.583452801999469e-08,3.432689396579018e-08,4.150763405420451e-08,6.997391075728419e-06,0.5473447931694191,0.12081140906081486
1144,7.498187749328553e-08,3.372823439321942e-08,4.1253643100066105e-08,6.9224091982351335e-06,0.5501815169106733,0.12081144125601456
1145,7.413312230626502e-08,3.313316221671254e-08,4.099996008955249e-08,6.848276075928868e-06,0.5530585899265107,0.12081147330006475
1146,7.328852921169961e-08,3.25422591810571e-08,4.07462700306425e-08,6.774987546717168e-06,0.5559706337255553,0.12081150519245565
1147,7.24483652224392e-08,3.1956089886683145e-08,4.049227533575606e-08,6.7025391814947286e-06,0.5589122019721504,0.12081153693234768
1148,7.161289677250788e-08,3.1375200775747414e-08,4.023769599676046e-08,6.630926284722221e-06,0.5618777875245464,0.120811568518589
1149,7.078238890588049e-08,3.080011919184268e-08,3.998226971403782e-08,6.5601438958163405e-06,0.5648618297865354,0.12081159994973348
1150,6.995710449401189e-08,3.0231352513574606e-08,3.9725751980437286e-08,6.490186791322329e-06,0.5678587223952027,0.12081163122405872
1151,6.913730348308056e-08,2.9669387362049953e-08,3.946791612103061e-08,6.421049487839248e-06,0.5708628212653577,0.12081166233958422
1152,6.832324217180995e-08,2.9114688882129472e-08,3.920855328968048e-08,6.352726245667438e-06,0.5738684530087751,0.1208116932940897
1153,6.751517252063062e-08,2.856770009711398e-08,3.8947472423516635e-08,6.285211073146808e-06,0.5768699237436659,0.12081172408513334
1154,6.671334149285056e-08,2.8028841336355008e-08,3.868450015649555e-08,6.218497731653958e-06,0.5798615283067666,0.12081175471007012
1155,6.591799042840618e-08,2.749850973511147e-08,3.8419480693294716e-08,6.152579741225551e-06,0.5828375598771064,0.12081178516607012
1156,6.512935445067418e-08,2.6977078805811658e-08,3.8152275644862516e-08,6.087450386774877e-06,0.5857923200168859,0.12081181545013653
1157,6.434766190673517e-08,2.646489807972528e-08,3.788276382700989e-08,6.023102724868142e-06,0.5887201291309819,0.12081184555912386
1158,6.357313384139211e-08,2.5962292817903942e-08,3.761084102348816e-08,5.95952959102675e-06,0.5916153373423909,0.12081187548975562
1159,6.280598350516177e-08,2.5469563790110003e-08,3.733641971505177e-08,5.896723607521588e-06,0.5944723357764669,0.1208119052386421
1160,6.204641589637542e-08,2.498698712032343e-08,3.705942877605198e-08,5.834677191625213e-06,0.5972855682420956,0.12081193480229765
1161,6.129462733744468e-08,2.451481419729444e-08,3.6779813140150236e-08,5.773382564287768e-06,0.6000495432930314,0.12081196417715787
1162,6.055080508527195e-08,2.4053271648495565e-08,3.649753343677639e-08,5.712831759202496e-06,0.6027588466475048,0.12081199335959633
1163,5.981512697570933e-08,2.3602561375721335e-08,3.621256559998799e-08,5.653016632226786e-06,0.6054081539389486,0.12081202234594107
1164,5.908776110189913e-08,2.3162860650486167e-08,3.592490045141296e-08,5.5939288711248875e-06,0.6079922437653219,0.12081205113249063
1165,5.836886552625895e-08,2.2734322267281545e-08,3.56345432589774e-08,5.535560005598629e-06,0.6105060109990686,0.12081207971552975
1166,5.7658588025807825e-08,2.2317074752672022e-08,3.5341513273135806e-08,5.477901417572821e-06,0.6129444803143123,0.12081210809134453
1167,5.6957065870466335e-08,2.191122262813616e-08,3.504584324233018e-08,5.420944351702354e-06,0.6153028198824815,0.12081213625623727
1168,5.626442563390151e-08,2.1516846724492092e-08,3.474757890940942e-08,5.364679926068453e-06,0.6175763551822814,0.12081216420654066
1169,5.5580783036429173e-08,2.113400454568957e-08,3.44467784907396e-08,5.3090991430320234e-06,0.6197605828648048,0.12081219193863169
1170,5.490624281942978e-08,2.0762730679698778e-08,3.4143512139731e-08,5.254192900212594e-06,0.6218511846097139,0.12081221944894482
1171,5.4240898650680575e-08,2.0403037254182702e-08,3.3837861396497877e-08,5.199952001561913e-06,0.6238440409038707,0.12081224673398476
1172,5.358483305995568e-08,2.0054914434602943e-08,3.352991862535274e-08,5.146367168501957e-06,0.6257352446696318,0.12081227379033856
1173,5.293811740419762e-08,1.9718330962378666e-08,3.321978644181895e-08,5.093429051097759e-06,0.6275211146663265,0.12081230061468727
1174,5.2300811861517636e-08,1.9393234730695095e-08,3.290757713082254e-08,5.041128239236242e-06,0.6291982085852776,0.12081232720381704
1175,5.167296545323949e-08,1.907955339554069e-08,3.2593412057698804e-08,4.9894552737830024e-06,0.6307633357561725,0.12081235355462935
1176,5.1054616093160515e-08,1.877719501954129e-08,3.2277421073619224e-08,4.938400657689843e-06,0.6322135693807174,0.12081237966415104
1177,5.044579066316522e-08,1.8486048746154225e-08,3.1959741917010994e-08,4.887954867026678e-06,0.6335462582083689,0.12081240552954338
1178,4.984650511429255e-08,1.820598550178623e-08,3.164051961250632e-08,4.8381083619123846e-06,0.6347590375685936,0.12081243114811073
1179,4.925676459232353e-08,1.793685872340477e-08,3.1319905868918755e-08,4.78885159732006e-06,0.6358498396746066,0.12081245651730861
1180,4.8676563586926853e-08,1.7678505109223774e-08,3.099805847770308e-08,4.7401750337331345e-06,0.6368169031149167,0.12081248163475093
